doppelspalt_koh
Position		g2		Rate D1		Rate D2		Rate Koinz.		
10075		1,65359863804696E-08		437050,710447431		10080,1818599994		72,8501254369386		
10100		1,46567718187989E-08		439380,987984976		9531,60145740431		61,3826258259676		
10125		1,20035706740564E-08		438151,575822502		8795,17497133268		46,2571973000363		
10150		1,49568642530426E-08		437949,251717713		8161,74820452914		53,4622870097137		
10175		1,66899054125968E-08		439002,505285976		7424,47640594476		54,3984725700153		
10200		1,25232953797973E-08		438500,240701227		7073,22715367031		38,8424008428203		
10225		1,53978652217707E-08		437769,398691793		7092,13154471262		47,8060318065481		
10250		1,27338381967705E-08		437527,676102012		6971,74042281163		38,8424008428203		
10275		1,53582951716332E-08		440135,074374581		7183,74801756375		48,5601566689397		
10300		1,4766205638319E-08		439594,312301892		7596,0223140783		49,3068443816823		
10325		1,6218949309147E-08		440680,533599667		8221,42016750285		58,7615749098035		
10350		1,6652766931307E-08		441356,837792863		8409,87692437933		61,8110189905383		
10375		1,37615477245061E-08		439263,425226915		8914,74406150635		53,8891338848587		
10400		1,25353091864592E-08		438381,883623574		9261,68332938873		50,895288034398		
10425		1,47022185229423E-08		438549,628736365		9286,60712736878		59,8768154276208		
10450		1,58856594757338E-08		440299,931742612		10131,1803002031		70,8620825066911		
10475		1,72306683903768E-08		440061,988537883		10476,5838777467		79,4393488515453		
10500		1,28447058126529E-08		441242,943823554		10575,2435514416		59,936629002156		
10525		1,40511990919517E-08		439114,384619661		11006,2531328099		67,9095024192022		
10550		1,49406057139164E-08		440587,804449498		11580,9402785874		76,2332611064436		
10575		1,61444012283672E-08		439736,549473639		11960,3938816672		84,910224419721		
10600		1,38262159605499E-08		438120,028665684		13238,6087878845		80,1934305145706		
10625		1,47063718585197E-08		439554,399226684		14482,7534743037		93,6201456211567		
10650		1,4298406590528E-08		438496,268733784		16027,9109295443		100,491762909087		
10675		1,47521370570726E-08		439542,471479016		18450,1404003397		119,634230304268		
10700		1,62112409578392E-08		439428,589906548		20852,3934986187		148,545835961132		
10725		1,45116542065769E-08		436909,374529256		23452,2992853948		148,694091645258		
10750		1,65266873319672E-08		437867,396824126		26201,890340473		189,609915520799		
10775		1,44076190691782E-08		437835,362163721		28979,3807200447		182,806718456576		
10800		1,49812879967462E-08		439610,977358921		31397,4061163967		206,781390713737		
10825		1,40636055045404E-08		439438,976353446		33944,1632784709		209,778201507546		
10850		1,55516434809908E-08		437801,388086283		36607,589348396		249,243910684434		
10875		1,417435637102E-08		437766,643173441		38573,8800122009		239,353255634519		
10900		1,47979954661162E-08		437157,675547658		41270,2777528175		266,979791600106		
10925		1,49897569561168E-08		438665,697709853		43837,6116718647		288,253873336875		
10950		1,54384148772716E-08		439244,741934784		46542,5257612973		315,616156479541		
10975		1,57008703280126E-08		438094,500324537		48505,6295984632		333,644272634695		
11000		1,53373907373774E-08		438118,487221282		50434,1237966608		338,896857234083		
11025		1,61467545555054E-08		437761,26116052		51993,0451740323		367,508869512839		
11050		1,60305936315443E-08		437054,498668863		53307,3978354472		373,484586291124		
11075		1,5621712514247E-08		438205,569761172		53977,0112655246		369,500787504778		
11100		1,48133775928025E-08		437663,807718365		53459,6279317353		346,593696078163		
11125		1,39449891184297E-08		437736,411686211		51609,5992121566		315,036837875563		
11150		1,44512025772199E-08		437102,354840395		49449,8121443499		312,357387147422		
11175		1,48599083017469E-08		437126,359795131		46397,1453677526		301,379970985691		
11200		1,52076059715382E-08		439557,618954793		43227,6885765258		288,960631447496		
11225		1,47127474661292E-08		439675,368304077		38797,3875925552		250,973808017684		
11250		1,41446486038642E-08		439658,131098879		34662,0243268232		215,556535539435		
11275		1,61644506956254E-08		439679,185335377		31434,7823393767		223,412421002303		
11300		1,42469048383721E-08		439637,574971057		27922,3894387093		174,891179644959		
11325		1,4610089940802E-08		437862,664005407		25151,4213190961		160,89899698724		
11350		1,31150643553417E-08		437553,470537074		23118,3617791189		132,665688306718		
11375		1,44953029104711E-08		438233,145979482		22195,3375320952		140,991935261303		
11400		1,73523049656276E-08		437210,760642172		21924,0179100879		166,329071142684		
11425		1,64253035795057E-08		437080,601505541		23420,5967860139		168,140716768051		
11450		1,55887538150551E-08		438419,882240536		26811,4562728789		183,240742574243		
11475		1,47798088213304E-08		438415,217925846		32054,4901630628		207,703258903695		
11500		1,43415837972496E-08		439611,671812862		39767,9422676021		250,726044385025		
11525		1,53915806599823E-08		439580,995321195		49995,1633202013		338,259593071731		
11550		1,48270266459293E-08		439171,492488503		62653,7561835871		407,976663734834		
11575		1,49862517114801E-08		438718,256241383		76418,8583310344		502,434294155182		
11600		1,36120430445865E-08		440059,502574255		90553,7038650385		542,426546654876		
11625		1,49111586422713E-08		440688,906144742		104513,82089223		686,779358603576		
11650		1,47685830030404E-08		439598,639842005		116540,036745193		756,606937080744		
11675		1,50426689976E-08		440187,265965712		126192,587604784		835,595745114785		
11700		1,49000980434866E-08		437130,00017077		131808,677330484		858,506803468605		
11725		1,46349689789018E-08		438358,642522917		135063,914253662		866,484326493685		
11750		1,4947405359431E-08		439774,024866966		136344,781050886		896,259775362806		
11775		1,65701709733002E-08		440386,744042008		135116,777188236		985,985448091006		
11800		1,53139385765015E-08		441472,768389536		131815,985805		891,166602947756		
11825		1,55209389251453E-08		441021,598964362		127110,495577449		870,080151264084		
11850		1,43561495353944E-08		438870,711468203		121634,551985904		766,357711526656		
11875		1,5518946979837E-08		439304,260703037		112902,727474905		769,718807589961		
11900		1,49305529644967E-08		437219,245877654		103702,365858814		676,961277814909		
11925		1,56228652193134E-08		438553,211267193		93166,3289115303		638,325162638059		
11950		1,50815925603957E-08		440545,077480112		82091,1139512681		545,42332391962		
11975		1,48902629794683E-08		443109,24463847		68914,4436375421		454,698407502484		
12000		1,58287936567775E-08		440788,47027281		56643,5830012508		395,210760536438		
12025		1,45911149847023E-08		439433,062925996		45172,6136527035		289,638593101222		
12050		1,52834030922151E-08		441782,03493206		35513,8711739765		239,787275852377		
12075		1,50880404224462E-08		439615,687621423		27655,7894000881		183,439171421214		
12100		1,42576995271705E-08		441037,415853468		24574,2922665577		154,527547476346		
12125		1,4523061731002E-08		440251,178486319		25727,6127838906		164,497083067936		
12150		1,67923172574055E-08		439159,745923096		31872,8032973238		235,046299639214		
12175		1,71707806896192E-08		441299,484756383		42585,6232106123		322,6907146942		
12200		1,6667666671009E-08		439672,089762124		57168,4994510186		418,948362539337		
12225		1,64405661161768E-08		440224,564266224		71562,2128466639		517,93445344892		
12250		1,7682425124607E-08		437331,570884294		86807,5944606959		671,290311882278		
12275		1,65435539759221E-08		437127,355754028		102772,565999968		743,214199626735		
12300		1,81070833073673E-08		434666,986177336		116055,251065214		913,418810587124		
12325		1,56979902336999E-08		434980,050450763		130378,530190624		890,265358361943		
12350		1,73911544574332E-08		435592,626477331		143338,110505258		1085,85192875573		
12375		1,63135607486179E-08		435791,229625918		153955,762962768		1094,51873686036		
12400		1,67259514302222E-08		436661,122725562		163318,719215571		1192,81014398979		
12425		1,64582811413173E-08		437388,550084858		169972,573840907		1223,57540160267		
12450		1,73923795730687E-08		435271,754312452		174931,35332722		1324,30234091084		
12475		1,6106206105555E-08		434301,239089186		176354,88531369		1233,59277063154		
12500		1,59430373690399E-08		435166,059893622		174972,250356901		1213,93450867702		
12525		1,51425350890567E-08		435325,709466411		169707,154317106		1118,69850157271		
12550		1,58952035834494E-08		432197,917892574		159907,268987098		1098,54277255464		
12575		1,61881969562534E-08		432042,900132448		145677,251866411		1018,86605287706		
12600		1,71209984654511E-08		433266,066262746		129150,149248702		958,029046841932		
12625		1,57363497543401E-08		434488,617267034		111400,005617209		761,671342205475		
12650		1,61201184412504E-08		435043,853070552		93064,4739836897		652,657288161066		
12675		1,45393842485853E-08		434618,578579272		75405,8675087742		476,49620056714		
12700		1,66751376537274E-08		430922,574745229		59360,8768680194		426,549052341864		
12725		1,60729705738272E-08		431436,405882179		45134,2840349183		312,982097424027		
12750		1,8016648443944E-08		431847,502124018		33301,2452732772		259,098494864333		
12775		1,59018438630258E-08		430274,611540593		24891,1156716024		170,308988310828		
