doppelspalt_inkoh
Position		g2		Rate D1		Rate D2		Rate Koinz.		
8000		1,97269964296747E-08		26794,6911583085		15073,7644363631		7,96767196775802		
8025		1,67981449560062E-08		27404,8077331037		15174,6051621772		6,98562846655576		
8050		9,54618291189419E-09		27263,1167868505		15337,7670103555		3,99178729681553		
8075		9,75011678928265E-09		26974,576081468		15177,5960179348		3,99178769517472		
8100		2,36815616053538E-08		27401,2234992733		15394,3292464413		9,989438167026		
8125		2,16630539942449E-08		27495,440001737		15078,8977779337		8,98152231414311		
8150		1,92268008920765E-08		27366,9090830278		15022,8333444712		7,90468608564787		
8175		2,70314424174645E-08		27034,9799355002		14887,4881565571		10,8796945140031		
8200		1,43683148716672E-08		27346,8161733239		15013,8764168885		5,89936741083254		
8225		1,41591020963081E-08		27290,5174337548		15418,7602554893		5,9579511638659		
8250		1,66300716712705E-08		27085,7908718275		15294,8018792244		6,8893698106437		
8275		1,19772574065449E-08		27383,4299105708		15093,1034803352		4,95021176015868		
8300		2,12826914306477E-08		27603,6074908183		15303,5160763761		8,99049524842337		
8325		9,44296365415049E-09		27274,7419960824		15300,3061537524		3,94066113062888		
8350		2,10608986657342E-08		27259,6125584078		15613,0370650435		8,96363096372777		
8375		1,40597741771946E-08		27666,739221272		15362,3051417456		5,97575397581851		
8400		2,88397638667065E-08		27191,0961200233		15240,6780685321		11,951507951637		
8425		3,34443740322485E-08		27329,7926191757		15179,3308441686		13,8743304768399		
8450		7,26132316038012E-09		27281,1996949928		14948,8490796384		2,96133123289399		
8475		1,69158568871857E-08		27319,6561846857		14922,3750098543		6,89615765798605		
8500		1,5421900442038E-08		27158,4874621977		14281,7699484855		5,98171211156132		
8525		5,0716021129429E-09		27550,6625242834		14270,0990730113		1,99390383840446		
8550		1,31661771003506E-08		27154,8193206066		13970,2589861877		4,994719083513		
8575		1,03658037105979E-08		27059,1483571835		14231,4886466118		3,99178769517472		
8600		2,55874953041476E-09		27234,8969221463		14178,8539430964		0,988085760705983		
8625		2,55050201082382E-08		27231,9414260072		14212,2048245761		9,87110410964665		
8650		1,02829929795274E-08		27057,2180435103		14361,4541803148		3,99577566596594		
8675		1,80780355883979E-08		27270,6255166081		14197,9898850935		6,99959962290157		
8700		1,31907205499884E-08		26967,5494144203		14055,1395010056		4,99971401635826		
8725		1,29286645453235E-08		27539,2303016681		13848,4683783125		4,93068443816823		
8750		1,3020096783581E-08		27533,928039619		13781,0484474777		4,94042880352992		
8775		7,79541298420857E-09		27413,9506548888		13829,9177970236		2,95549584797166		
8800		2,44138644433683E-08		27213,8580213642		13424,5539671421		8,9192124493971		
8825		2,40491750594761E-08		27096,0832615097		13660,2869915137		8,90156823872977		
8850		3,49303802653187E-08		27348,2376848202		13486,3569193763		12,8833055945854		
8875		1,04674169051182E-08		27256,3126797264		13825,8095768114		3,94454755053459		
8900		1,35097048663898E-08		27466,7476917408		13366,9263908298		4,96003402980147		
8925		1,5453285285405E-08		27844,1841537154		13723,8950534001		5,90517412340889		
8950		1,83463390721981E-08		27445,072801178		13777,4307348976		6,93716523841996		
8975		2,39722702096783E-08		27175,1496138572		13664,237984803		8,90156823872977		
9000		1,05052934116943E-08		27455,4862604115		13716,6065301205		3,95625255054657		
9025		2,39858489646717E-08		27216,7342259012		13581,9004838404		8,86648841741063		
9050		8,04625677903261E-09		27335,7368333182		13557,3178733769		2,98193691712452		
9075		2,20762208400534E-08		27324,8866190745		13065,1977480422		7,88132226125775		
9100		1,93751717316779E-08		26996,479964622		13249,4884813224		6,93029646422215		
9125		1,10891174925201E-08		27472,3708043453		12935,2839173272		3,94066113062888		
9150		1,6770329209168E-08		27430,2488029588		12925,9929481263		5,9461416329314		
9175		1,38074885667427E-08		27371,3486264721		13020,8871036092		4,92097843617407		
9200		1,62837031864296E-08		27508,3075780546		13261,3572378001		5,94025411219041		
9225		2,44997837074751E-08		27583,6454665645		13159,0106285834		8,89277184635385		
9250		5,39045284803255E-09		27740,76387934		13228,4921643317		1,97812627527328		
9275		1,06164580561371E-08		27664,1029652092		13417,5398040722		3,94066151884917		
9300		1,60766532388813E-08		27058,8475233794		13695,9448705515		5,9579511638659		
9325		1,30196125010992E-08		27610,0254252928		13702,9565533703		4,92582689856146		
9350		1,09595589810726E-08		26890,8591610747		13424,1331449515		3,95625255054657		
9375		1,08524578584389E-08		27062,6190270072		13470,5731757047		3,95625255054657		
9400		8,17789411226407E-09		27436,177317523		13237,6210341288		2,97012705609521		
9425		8,10873305396939E-09		27559,3254335238		13225,3985071847		2,95549584797166		
