Record Length,2.500000e+03,,   0.002348000000,  -0.06336,
Sample Interval,4.000000e-07,,   0.002348400000,  -0.06336,
Trigger Point,-5.870000000000e+03,,   0.002348800000,  -0.06336,
,,,   0.002349200000,  -0.06336,
,,,   0.002349600000,  -0.06336,
,,,   0.002350000000,  -0.06336,
Source,CH1,,   0.002350400000,  -0.06048,
Vertical Units,V,,   0.002350800000,  -0.06336,
Vertical Scale,7.200000e-02,,   0.002351200000,  -0.06336,
Vertical Offset,-1.987200e-01,,   0.002351600000,  -0.06336,
Horizontal Units,s,,   0.002352000000,  -0.06336,
Horizontal Scale,1.000000e-04,,   0.002352400000,  -0.06624,
Pt Fmt,Y,,   0.002352800000,  -0.06048,
Yzero,0.000000e+00,,   0.002353200000,  -0.06624,
Probe Atten,1.000000e+00,,   0.002353600000,  -0.06336,
Model Number,TDS1012B,,   0.002354000000,  -0.06336,
Serial Number,C102444,,   0.002354400000,  -0.06336,
Firmware Version,FV:v22.11,,   0.002354800000,  -0.06336,
,,,0.002355200000,  -0.06624,
,,,0.002355600000,  -0.06624,
,,,0.002356000000,  -0.06624,
,,,0.002356400000,  -0.06336,
,,,0.002356800000,  -0.06336,
,,,0.002357200000,  -0.06336,
,,,0.002357600000,  -0.06336,
,,,0.002358000000,  -0.06624,
,,,0.002358400000,  -0.06336,
,,,0.002358800000,  -0.06624,
,,,0.002359200000,  -0.06336,
,,,0.002359600000,  -0.06336,
,,,0.002360000000,  -0.06336,
,,,0.002360400000,  -0.06048,
,,,0.002360800000,  -0.06336,
,,,0.002361200000,  -0.06624,
,,,0.002361600000,  -0.06336,
,,,0.002362000000,  -0.06336,
,,,0.002362400000,  -0.06336,
,,,0.002362800000,  -0.06624,
,,,0.002363200000,  -0.06336,
,,,0.002363600000,  -0.06336,
,,,0.002364000000,  -0.06336,
,,,0.002364400000,  -0.06336,
,,,0.002364800000,  -0.06336,
,,,0.002365200000,  -0.06624,
,,,0.002365600000,  -0.06336,
,,,0.002366000000,  -0.06048,
,,,0.002366400000,  -0.06336,
,,,0.002366800000,  -0.06336,
,,,0.002367200000,  -0.06336,
,,,0.002367600000,  -0.06336,
,,,0.002368000000,  -0.06336,
,,,0.002368400000,  -0.06336,
,,,0.002368800000,  -0.06336,
,,,0.002369200000,  -0.06336,
,,,0.002369600000,  -0.06336,
,,,0.002370000000,  -0.06336,
,,,0.002370400000,  -0.06336,
,,,0.002370800000,  -0.06336,
,,,0.002371200000,  -0.06336,
,,,0.002371600000,  -0.06336,
,,,0.002372000000,  -0.06336,
,,,0.002372400000,  -0.06336,
,,,0.002372800000,  -0.06336,
,,,0.002373200000,  -0.06336,
,,,0.002373600000,  -0.06336,
,,,0.002374000000,  -0.06336,
,,,0.002374400000,  -0.06336,
,,,0.002374800000,  -0.06336,
,,,0.002375200000,  -0.06336,
,,,0.002375600000,  -0.06624,
,,,0.002376000000,  -0.06624,
,,,0.002376400000,  -0.06048,
,,,0.002376800000,  -0.06336,
,,,0.002377200000,  -0.06336,
,,,0.002377600000,  -0.06336,
,,,0.002378000000,  -0.06048,
,,,0.002378400000,  -0.06336,
,,,0.002378800000,  -0.06336,
,,,0.002379200000,  -0.06336,
,,,0.002379600000,  -0.06048,
,,,0.002380000000,  -0.06336,
,,,0.002380400000,  -0.06336,
,,,0.002380800000,  -0.06624,
,,,0.002381200000,  -0.06336,
,,,0.002381600000,  -0.06624,
,,,0.002382000000,  -0.06048,
,,,0.002382400000,  -0.06336,
,,,0.002382800000,  -0.06336,
,,,0.002383200000,  -0.06624,
,,,0.002383600000,  -0.06336,
,,,0.002384000000,  -0.06336,
,,,0.002384400000,  -0.06336,
