doppelspalt_incoh
Position		g2		Rate D1		Rate D2		Rate Koinz.		
8000		1,50966679331863E-08		105947,773909193		71448,6701104986		114,279172788237		
8025		1,39665761918629E-08		105205,230105285		72024,5353551412		105,829745259891		
8050		1,59250543678595E-08		106410,408912731		72017,51089564		122,040265217117		
8075		1,69940081726871E-08		106473,157316395		73867,1913712549		133,655717524284		
8100		1,30377159001768E-08		105335,842352275		72595,4531200385		99,6981515074311		
8125		1,49586091079506E-08		105613,893775085		72694,155300107		114,844912835681		
8150		1,57983927476085E-08		105736,328560155		73129,6763442957		122,160495049495		
8175		1,42768690093364E-08		106296,887168239		72557,7932758454		110,112744538333		
8200		1,38993029978878E-08		107346,515159939		73291,0844370022		109,353357148064		
8225		1,5168901790772E-08		105489,528288561		72317,9968260709		115,720387103487		
8250		1,7765726856013E-08		105872,997238506		72280,315466212		135,952822400296		
8275		1,39727096460906E-08		106222,951323908		71373,763201273		105,934542155364		
8300		1,63711293564393E-08		106104,066227878		70326,6870270509		122,160507084324		
8325		1,50690471571899E-08		107756,920902547		68897,1491046308		111,874785779586		
8350		1,49476295454077E-08		105780,778959319		67224,2748743386		106,29313422136		
8375		1,38660713665102E-08		105642,177191641		66911,1037063258		98,0141928511418		
8400		1,59341453874184E-08		105786,68292245		64874,24291977		109,353346374951		
8425		1,36701873237127E-08		105743,950024994		64380,0977550443		93,0639810909831		
8450		1,41853344530503E-08		106570,105820886		63212,9205997177		95,5610324177503		
8475		1,81906844952216E-08		105816,19164584		63062,0019233493		121,386089850581		
8500		1,32445966587949E-08		105634,272505555		62333,7261232741		87,2100772829938		
8525		1,78505922598615E-08		105572,129500554		61747,2044211065		116,36415274077		
8550		1,50006435614273E-08		106077,02151153		62280,6004053036		99,1023605488566		
8575		1,3305452503284E-08		106914,235586518		63021,0024407069		89,6500407218069		
8600		1,51088989066492E-08		105618,716100907		64204,9898524504		102,457199490078		
8625		1,51179667448729E-08		105266,618119574		64444,5933138796		102,558236313899		
8650		1,30734589533265E-08		105462,345583192		66127,7723192482		91,1741717049481		
8675		1,70766200086229E-08		107136,02845405		65478,9469009586		119,79512459584		
8700		1,61518079625446E-08		106059,218375052		65950,681238242		112,976691025697		
8725		1,45422125522533E-08		105964,437433374		66489,3080425224		102,457189396351		
8750		1,42464007287466E-08		106159,608339841		66379,5199003513		100,391876209859		
8775		1,43463780133934E-08		105807,131372338		67497,1244262508		102,457199490078		
8800		1,70396103011839E-08		106642,119981475		66535,7962682928		120,904867887647		
8825		1,50127418094824E-08		106640,544803437		67139,9991783721		107,488920752067		
8850		1,5072569154928E-08		105956,093745238		67486,6662665566		107,778267769717		
8875		1,35008689010652E-08		105679,217144358		67846,5659093886		96,8008516079869		
8900		1,95809571399309E-08		106125,271439694		68193,505177271		141,708449036951		
8925		1,61029189312836E-08		105909,363394632		68394,4893594241		116,643374546661		
8950		1,50167198420922E-08		105696,440253418		69161,5454908164		109,774161617305		
