doppelspalt_ink
Position		g2		Rate D1		Rate D2		Rate Koinz.		
9275		1,62940741989652E-08		116745,818826927		70963,969794736		134,992278441673		
9300		1,5669251290364E-08		117129,030445664		70828,1205109958		129,992564425315		
9325		1,63076064171513E-08		115555,836977258		70646,2093791685		133,128479830542		
9350		1,65608214354111E-08		115714,062069017		70232,7976260065		134,588509092301		
9375		1,83978322828201E-08		116231,172468359		70864,4744812398		151,53670682622		
9400		1,47919483834183E-08		116318,718083294		70690,1746164936		121,628134142672		
9425		1,56267845106541E-08		117694,758757584		71009,8774223588		130,600701415492		
9450		1,6538453523031E-08		115584,874021557		71095,0353884584		135,9049189347		
9475		1,64352791015729E-08		117048,472397787		71324,3226718787		137,208333580111		
9500		1,75720336118692E-08		117455,966449681		71005,9006586675		146,551932122728		
9525		1,75266142220379E-08		116350,556194871		70394,7966825472		143,551273663592		
9550		1,549062334368E-08		115816,030629183		69326,409337533		124,375911781548		
9575		1,56667384680365E-08		115832,023149274		68258,3070520192		123,869033271122		
9600		1,52185605335587E-08		116576,5903902		66441,3102923356		117,875382145995		
9625		1,7578449528342E-08		116929,499747472		66582,0208085905		136,855302888256		
9650		1,49542868372348E-08		115900,053651157		65870,3700535525		114,166699719238		
9675		1,48550460371845E-08		115799,731812758		65359,0873285076		112,431378304226		
9700		1,47025464823641E-08		116110,945826321		66113,9188962373		112,864828131618		
9725		1,43095330648496E-08		116123,876327782		66271,2603267672		110,121525002207		
9750		1,55562300390059E-08		115601,093573797		67716,2077182927		121,775221356166		
9775		1,5820695199931E-08		116696,668225844		68235,0331573945		125,977047966056		
9800		1,44814339249415E-08		117031,072574771		69344,2912470182		117,523161524431		
9825		1,92131550696061E-08		117007,209915302		69555,2313728549		156,365562367251		
9850		1,58892981039257E-08		115775,688765304		69840,7802538661		128,478710480098		
9875		1,61229819170202E-08		115562,542441602		70629,428158191		131,597653334694		
9900		1,45385056404477E-08		115934,671989878		69794,8145195683		117,640338194039		
9925		2,01240871669855E-08		117209,214398181		68963,1520588951		162,66534857837		
9950		1,71660513562019E-08		117048,137025857		69106,8265257885		138,853190521661		
9975		1,38196724860456E-08		116134,814296471		68681,4253777636		110,229916970299		
10000		1,37142044169648E-08		116645,551288695		69796,6029384895		111,653690959776		
10025		1,63344517839803E-08		117002,277237574		70562,8310876035		134,85742872635		
10050		1,64165824092947E-08		116276,496240395		70124,7253899826		133,858471438148		
10075		1,50506067492405E-08		116453,592498094		71244,4534114061		124,869955806851		
10100		1,38757846938772E-08		116466,18456199		71677,3984951802		115,834955187713		
10125		1,56133044633998E-08		115689,990981554		71412,5027021433		128,992621622043		
10150		1,53472881396681E-08		116757,56847693		70852,3858320006		126,961243653291		
10175		1,48796094385303E-08		116024,957704787		69963,3591670031		120,785166947872		
10200		1,5332189988822E-08		116846,803850556		68738,1951878539		123,145672464037		
10225		1,7205636740901E-08		118647,282223205		67394,5466270607		137,579364849908		
10250		1,57950473907211E-08		115991,387449275		66533,8161835887		121,895903475094		
10275		1,62032459148365E-08		117232,469284975		65931,2013765517		125,239384729473		
10300		1,25724954072726E-08		117654,309023093		64701,7707942083		95,7073937849812		
10325		1,30867482792078E-08		116961,505679347		64417,2163699307		98,5999406010055		
10350		1,56642371759764E-08		117001,266096716		64732,3549430541		118,637290212633		
10375		1,34339104483538E-08		116938,533593797		64795,8994964694		101,790586226955		
10400		1,51772253660966E-08		118076,902966215		65710,0979465382		117,757737007654		
10425		1,61623482712333E-08		117460,416107685		66826,5178049199		126,865877394419		
10450		1,39662007320888E-08		116671,289200399		68049,0027865672		110,882763653989		
10475		1,39394813266721E-08		117454,974578074		68528,0350721326		112,198308344769		
10500		1,61249050968145E-08		117366,429167925		70030,5782900366		132,534447334816		
10525		1,54058957030444E-08		116582,155531425		70149,8375916981		125,992793212228		
10550		1,63430049484807E-08		116654,091181803		70277,4703260109		133,982478441382		
10575		1,67781575238948E-08		116670,527913558		70807,0300234072		138,605929284443		
10600		1,96149684992094E-08		116193,158639255		70094,5167665296		159,754175796651		
10625		1,91590782400128E-08		117627,459898916		70267,6215042423		158,357480359191		
